 0.10000000E-01 0.15366813E-02 0.24973877E+00
 0.12000000E-01 0.15010895E-02 0.24973879E+00
 0.14000000E-01 0.14594191E-02 0.24973868E+00
 0.16000000E-01 0.14305194E-02 0.24973917E+00
 0.18000000E-01 0.14065841E-02 0.24973881E+00
 0.20000000E-01 0.14099221E-02 0.24973885E+00
 0.22000000E-01 0.14496747E-02 0.24973868E+00
 0.24000000E-01 0.14825205E-02 0.24973872E+00
 0.26000000E-01 0.14789255E-02 0.24973874E+00
 0.28000000E-01 0.14600917E-02 0.24973877E+00
 0.30000000E-01 0.14447157E-02 0.24973872E+00
 0.32000000E-01 0.14300635E-02 0.24973875E+00
 0.34000000E-01 0.14240393E-02 0.24973874E+00
 0.36000000E-01 0.14410192E-02 0.24973874E+00
 0.38000000E-01 0.14660247E-02 0.24973869E+00
 0.40000000E-01 0.14715904E-02 0.24973871E+00
 0.42000000E-01 0.14610662E-02 0.24973871E+00
 0.44000000E-01 0.14501907E-02 0.24973872E+00
 0.46000000E-01 0.14402480E-02 0.24973872E+00
 0.48000000E-01 0.14324973E-02 0.24973883E+00
 0.50000000E-01 0.14386612E-02 0.24973873E+00
 0.52000000E-01 0.14572004E-02 0.24973870E+00
 0.54000000E-01 0.14671532E-02 0.24973869E+00
 0.56000000E-01 0.14621242E-02 0.24973870E+00
 0.58000000E-01 0.14535857E-02 0.24973870E+00
 0.60000000E-01 0.14462465E-02 0.24973872E+00
 0.62000000E-01 0.14389475E-02 0.24973870E+00
 0.64000000E-01 0.14391879E-02 0.24973866E+00
 0.66000000E-01 0.14518391E-02 0.24973860E+00
 0.68000000E-01 0.14636644E-02 0.24973863E+00
 0.70000000E-01 0.14630951E-02 0.24973860E+00
 0.72000000E-01 0.14563893E-02 0.24973864E+00
 0.74000000E-01 0.14504522E-02 0.24973864E+00
 0.76000000E-01 0.14443293E-02 0.24973865E+00
 0.78000000E-01 0.14414855E-02 0.24973869E+00
 0.80000000E-01 0.14488724E-02 0.24973872E+00
 0.82000000E-01 0.14606009E-02 0.24973874E+00
 0.84000000E-01 0.14637412E-02 0.24973877E+00
 0.86000000E-01 0.14590338E-02 0.24973880E+00
 0.88000000E-01 0.14538480E-02 0.24973890E+00
 0.90000000E-01 0.14489001E-02 0.24973864E+00
 0.92000000E-01 0.14447937E-02 0.24973854E+00
 0.94000000E-01 0.14478886E-02 0.24973856E+00
 0.96000000E-01 0.14580422E-02 0.24973860E+00
 0.98000000E-01 0.14640117E-02 0.24973835E+00
 0.10000000E+00 0.14616142E-02 0.24973821E+00
 0.11000000E+00 0.14562086E-02 0.24973843E+00
 0.12000000E+00 0.14527729E-02 0.24973854E+00
 0.13000000E+00 0.14633211E-02 0.24973841E+00
 0.14000000E+00 0.14629139E-02 0.24973837E+00
 0.15000000E+00 0.14579286E-02 0.24973829E+00
 0.16000000E+00 0.14672109E-02 0.24973822E+00
